name,dynasty,type,description,entry_time,size,materials,图片URL,Author,museum_id
碗,明朝 | 成化,碗,青花缠枝萱花纹宫碗。此碗造型精巧，弧腹外撇，下承渐收圈足。碗内外壁均饰以连绵的萱草纹，枝叶蔓卷，碗心绘变形花卉纹，花瓣尖利。口沿、足部及...,1973,直径：15厘米 | 高度：7厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_20/76cf2761_fcda_4562_9fd7_a3ba01560452/mid_00260920_001.jpg,不明,1
碗,明朝 | 嘉靖,碗,青花釉里红加金彩瓷碗。此深腹碗壁圆润，中央凸起如馒头状；底部为低矮的圈足，足底内凹。器内施泛青釉，外壁以釉上绿彩为地，饰以金彩缠枝莲纹，四朵大花绽放其间，枝叶卷曲如羽……,暂无,直径：12.10厘米 | 高度：6.50厘米,瓷器 | 黄金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/db740b68_1f64_4708_945d_a3ba0147c395/mid_00256894_001.jpg,不明,1
碗,明朝 | 嘉靖,碗,两件饰有金彩纹样的白瓷碗。此碗弧腹渐收，高足外撇。碗外壁均饰以金彩缠枝莲纹，四朵大花与羽状卷叶相间，口沿处饰单道金边，足部环绕金线。底足施青花方章款，上书……,1930,直径：10厘米 | 高度：5.50厘米,瓷器 | 黄金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/b6d82c3c_0e11_4f4d_8514_a3ba0173bcdc/mid_00268913_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：34厘米 | 高度：3.60厘米 | 长度：3.30厘米 | 厚度：0.20厘米 | 口沿占比：3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/9af7280d_d457_4785_b15d_a3c101009230/mid_00668453_001.jpg,不明,1
碗（部分）；器皿,南宋 | 元,碗 | 容器,钵（残件）；陶片。青釉炻器制外翻口沿钵残片。,1940,长度：4.50厘米 | 宽度：5厘米,陶器,https://media.britishmuseum.org/media/Repository/Documents/2025_3/27_13/f98d6ee6_aff0_480e_a24b_b2ad00e63bb5/mid_IMG_8436.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.20厘米 | 长度：2.40厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_7/984851b6_2df0_474f_8ba2_a3c1007a32bc/mid_00613901_001.jpg,不明,1
碗,清朝 | 嘉庆,碗,碗（一对）。花卉纹章。肝色釉彩瓷制成。,暂无,直径：5.20厘米（底部）| 直径：12.90厘米（口沿）| 直径：5英寸 | 高度：5.90厘米 | 高度：2.30英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/1d9a8d26_b7b4_4b8f_aabd_a3b600e799d8/mid_00012935_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：2.50厘米 | 长度：3.50厘米 | 厚度：0.30厘米 | 占比：口沿6%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/7929910d_86ec_4311_92bc_a3c100c61e57/mid_00640530_001.jpg,不明,1
碗,清朝 | 雍正,碗,粉彩花卉纹碗。釉上彩绘花卉装饰，采用红、黄、绿及粉彩瓷料烧制。原属成套器皿（参见大英博物馆藏品编号BM 1953.1015.7b）。无款识。,1953,直径：10.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_11/836751e3_2b11_4bb9_8eb7_a3b700b77f00/mid_00051866_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.90厘米 | 长度：4.20厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_7/dd50fd8a_a94c_4087_9128_a3c1007a849d/mid_00614096_001.jpg,不明,1
碗,清朝,碗,碗及盖。内外绘《西厢记》人物场景。有款。粉彩瓷制。,暂无,直径：11.70厘米 | 高度：7.50厘米（含盖）,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_11/1af43ae2_fdc2_41db_a6c7_a3b700b73160/mid_00051739_001.jpg,不明,1
碗,清朝,碗,一对刻花釉上彩瓷碗。碗身刻有花枝蝴蝶纹饰，底部雕龙纹，彰显御用珍品。康熙款识及年代。,暂无,直径：5.90英寸 | 高度：2.70英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_7/2d628454_0523_4079_9620_a3b6007afd06/mid_00176645_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：11厘米 | 高度：2.50厘米 | 长度：5.90厘米 | 厚度：0.30厘米 | 边缘比例：17.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/51ed06c8_22ec_4425_8a6f_a3c300bf4ade/mid_00794232_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：3.90厘米 | 长度：3.40厘米 | 厚度：0.30厘米 | 边缘占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/1165be17_64f7_45a4_8706_a3c201371ef4/mid_00752125_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：3.70厘米 | 长度：4厘米 | 厚度：0.40厘米 | 口沿占比：9%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/4ec35152_53da_42e8_b59b_a3c300bed7ea/mid_00794066_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：3.40厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_7/04ca405b_d0c5_47ca_9bc0_a3c10077af3c/mid_00613072_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：5.40厘米 | 长度：1.20厘米 | 厚度：0.40厘米 | 口沿占比：3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/5487df1b_aa89_4879_bc96_a3c300bef66d/mid_00794084_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：4.80厘米 | 长度：4.30厘米 | 厚度：0.30厘米 | 口沿占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_7/83fdd10b_9fb5_4063_870b_a3c1007978ec/mid_00613547_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：3.50厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/1f91706f_df7a_4452_95b8_a3c1010045dd/mid_00668309_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：2.60厘米 | 长度：4.50厘米 | 厚度：0.30厘米 | 占比：口沿8%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/9a49d194_cf01_46be_8cf7_a3c101140c45/mid_00674922_001.jpg,不明,1
碗,清朝,碗,碗。穆王八骏。青花瓷制。,暂无,直径：7.80英寸 | 高度：4英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_11/72b62e5f_73ff_4906_b0db_a3e100b5ecde/mid_00098083_001.jpg,不明,1
碗,清朝,碗,碗。题款，木兰树下鸟兽图，并附诗。青花釉下彩，陶瓷，瓷质。双印。釉面开片。,暂无,直径：6.20英寸 | 高度：2.80英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_11/51b4e170_f964_46e7_bcbb_a3e100b7b0ed/mid_00098648_001.jpg,不明,1
碗,清朝 | 道光,碗,碗。龙游行与孩童。款识。瓷制。,暂无,直径：4.30英寸 | 高度：2.40英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/fad6c81c_1470_4003_b4e4_a3b600f43599/mid_00015732_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：4.70厘米 | 长：4.50厘米 | 厚：1.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_7/747bf380_d1bf_449f_b7c9_a3c100774432/mid_00612911_001.jpg,不明,1
碗,清朝,碗,碗。饰有鹿、猴、岩石及枝干图案，其间点缀文字。德化白瓷质地，采用堆贴与刻划工艺。带铭文。,1980,直径：14.60厘米 | 高度：8.20厘米,瓷器 | 白瓷,https://media.britishmuseum.org/media/Repository/Documents/2024_1/9_14/b09b38a7_27ff_4344_9e76_b0f200effced/mid_IMG_2583.jpg,不明,1
碗,清朝,碗,圆边小碗，中央呈馒头形隆起，带圈足。外壁饰四枚“寿”字纹章，两枚绿色珐琅，蓝、黄珐琅各一枚。铁红釉地上满布缠枝莲纹，衬以细密卷叶纹底。器底署铁红釉伪托“乾隆年制”四字双圈款。,1905,直径：9.50厘米 | 高度：6厘米 | 重量：0.10千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/794ba317_e160_4198_a45a_a3b600f13140/mid_00015090_001.jpg,不明,1
碗,清朝 | 同治,碗,橙地五彩瓷小碗，饰以花簇环绕的扇面、双葫芦、花篮及响板纹样，间饰鎏金寿字。口沿鎏金，底署同治皇帝四字铁红篆书款。,1905,直径：11厘米 | 高度：7厘米 | 重量：0.15千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/e6dc8569_ce80_43eb_9256_a3b600f0dd4d/mid_00015120_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制工艺；外壁刻划莲瓣纹饰；施透明白釉。,暂无,高度：1.30厘米 | 长度：3.90厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/ef55ce32_624c_42c7_9ea1_a3c300bfe47c/mid_00794559_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制工艺；外壁刻划莲瓣纹饰；施透明白釉。,暂无,高度：2厘米 | 长度：7.80厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/d8ad25be_9e26_44fc_86c1_a3c10101f9f6/mid_00669004_001.jpg,不明,1
碗,清朝,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：10厘米 | 高度：2.40厘米 | 长度：2.70厘米 | 厚度：0.20厘米 | 占比：口沿的8.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/0085329d_aa89_4f64_baa0_a3c300c0265a/mid_00794742_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：4.20厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/4bcd3c61_9b2c_4798_82f8_a3c101123c8c/mid_00674216_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.30厘米 | 长度：2.10厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/90515e98_64d9_4453_adbf_a3c10101c02d/mid_00668819_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高度：2.60厘米 | 长度：3厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/fbf3a448_1239_43a6_8901_a3c20137ba08/mid_00752248_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高度：3.50厘米 | 长度：4.30厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/a2faa629_8985_4ba2_9ba3_a3c300bf7e9f/mid_00794457_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：3.80厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/db758039_05be_407c_8210_a3c201179a1f/mid_00739537_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高：3.40厘米 | 长：5.40厘米 | 厚：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/230a1423_8558_43d6_95cd_a3c20117194b/mid_00739327_001.jpg,不明,1
碗,"唐代 | 五代 | 北宋

（说明：严格按朝代名称规范翻译，采用中国历史学界通用译法。Tang dynasty对应唐代而非唐朝，Five Dynasties采用五代这一历史专有名词，Northern Song dynasty译为北宋以区别于南宋。三个历史时期名称之间用中文竖线分隔并保留空格，符合中文排版规范。）",碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：6.50厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/bf0824af_f01e_4f57_825c_a3c300bf493e/mid_00794231_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；施透明白釉。,暂无,高：2.40厘米 | 长：2.90厘米 | 厚：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/8fa32b2d_52ff_4b13_9c89_a3c501650f66/mid_00969447_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：4.50厘米 | 长度：7.10厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/343b08c3_7c34_41ab_a468_a3c101148606/mid_00675096_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3厘米 | 长度：2.60厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/3aa3c47b_dc2a_42b3_a362_a3c2011e67b8/mid_00741625_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：8厘米 | 高度：4.10厘米 | 长度：3.20厘米 | 厚度：0.50厘米 | 口沿占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/d2862207_3723_48f6_a22f_a3c201182aba/mid_00739766_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.10厘米 | 长度：2.90厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/f451f498_5824_4a84_9a35_a3c100c61ffd/mid_00640531_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.10厘米 | 长度：4.30厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/6fcaebdc_7c38_4b52_8d9a_a3c20116f7bf/mid_00739306_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：5.70厘米 | 厚度：1厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_11/60048d26_53fb_4fc0_bccd_a3c100c590bc/mid_00640362_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：3厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/b8c4d525_1f8d_4b15_bf3b_a3c300bf93d9/mid_00794467_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：11.40厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/940f87d5_2789_49e1_8f20_a3c201201e66/mid_00742379_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.40厘米 | 长度：3.50厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/848565e6_1ec2_4944_84ea_a3c20137ae39/mid_00752241_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.50厘米 | 长度：1.90厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/405fee65_20a3_4d27_b4e0_a3c300bfd26c/mid_00794598_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高度：2.40厘米 | 长度：3.10厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/a778a6c1_c0c1_48aa_b8cb_a3c20117a512/mid_00739442_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：2.60厘米 | 长度：2.20厘米 | 厚度：0.30厘米 | 占比：口沿的3.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/a16d8f72_ec8c_476d_a78a_a3c201372150/mid_00752177_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.50厘米 | 长度：6.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/c92ef046_ed10_42fb_bf39_a3c300bfa1fa/mid_00794428_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.50厘米 | 长度：5.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/a2384430_9344_4c26_9b0a_a3c300c2d2fc/mid_00795641_001.jpg,不明,1
碗；盖,清朝 | 康熙,碗 | 盖子,对碗连盖。青花釉下彩，珐琅彩瓷，瓷质。饰花卉、栏杆纹等。,暂无,直径：3.75英寸 | 高度：4.75英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_12/ec5a447f_fc3f_4b93_b2d1_a3b700cde737/mid_00060990_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.50厘米 | 长度：2.60厘米 | 厚度：0.20厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/54892de0_ad97_49aa_8716_a3c10113a288/mid_00674661_001.jpg,不明,1
碗,清朝 | 康熙,碗,碗。题款，饰卷纹与花卉。珐琅彩瓷制。,1936,直径：14.80厘米 | 高度：7.50厘米 | 重量：0.25千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_8/a5e576e7_00a3_4682_a9b9_a3b700879c4a/mid_00040719_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高度：2.20厘米 | 长度：0.80厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_16/b34a4121_cc60_4ad8_a61f_a3c201179466/mid_00739534_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.10厘米 | 长度：3.40厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/5eb0bfa7_a5b6_40d7_a8a1_a3c100c5fd4a/mid_00640413_001.jpg,不明,1
碗,清朝 | 嘉庆,碗,碗。花卉纹章。珐琅彩瓷制。,暂无,直径：5英寸 | 高度：2.30英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/1d9a8d26_b7b4_4b8f_aabd_a3b600e799d8/mid_00012935_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高度：3.80厘米 | 长度：7.60厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/8676cd27_2d9e_496d_8ffc_a3c300c34842/mid_00795851_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.40厘米 | 长度：4.40厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/42bfbcaf_de49_460b_9413_a3c20137b365/mid_00752292_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：8厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_13/0ddaec15_78ac_4f5f_bc50_a3c100dcfa51/mid_00651328_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2厘米 | 长度：1.90厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/4a32620c_d0bf_46d5_bda9_a3c10101d3eb/mid_00668929_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：3.60厘米 | 长度：4.30厘米 | 厚度：0.40厘米 | 口沿完整度：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/212488f7_14a7_46b2_834f_a3c201379b81/mid_00752330_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：3.30厘米 | 长度：4.40厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/3c1fd3d5_070c_4f11_b2ce_a3c100c5ca57/mid_00640484_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.60厘米 | 长度：2.80厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/97c4100d_509e_4fee_a976_a3c300c04c08/mid_00794666_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.20厘米 | 长度：4.50厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/5664a29b_7b8a_4be9_8cbc_a3c10113c3cd/mid_00674830_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.50厘米 | 长度：2厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/feea5355_c151_482f_8bb2_a3c10101d55d/mid_00668930_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.90厘米 | 长度：2.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/4de1a5e9_9f68_4655_9fbb_a3c300c02971/mid_00794644_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.20厘米 | 长度：3厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/f2ce8fa2_2f13_4ea5_b40c_a3c300c01720/mid_00794638_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.90厘米 | 长度：2.10厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/9832384c_c19a_41e3_8f59_a3c20137cbf3/mid_00752258_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.40厘米 | 长度：4.90厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/fc9da270_16e9_4562_b7f6_a3c300bfb48d/mid_00794484_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：2.20厘米 | 长度：9.40厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/6663414a_3121_414d_ac5e_a3c300bf7e62/mid_00794409_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.60厘米 | 长度：2.60厘米 | 厚度：0.70厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/7a2c70bb_5885_476c_998f_a3c2011f416a/mid_00741875_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；通体施透明白釉。,暂无,高度：3.10厘米 | 长度：5.70厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/ace88b14_3170_4c29_8a21_a3c501651792/mid_00969451_001.jpg,不明,1
碗,五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.70厘米 | 长度：4.20厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/3211e971_c63e_4b59_8bb0_a3c10112b336/mid_00674320_001.jpg,不明,1
碗,唐代 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：3.10厘米 | 长度：4.30厘米 | 厚度：0.50厘米 | 口沿占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/a329f2ef_4d03_443e_9902_a3c201380c64/mid_00752443_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底部残片；轮制；施透明白釉。,暂无,高度：5.40厘米 | 长度：4.90厘米 | 厚度：0.80厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/5a8f4595_eea7_4c5a_9ad6_a3c101131212/mid_00674526_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.80厘米 | 长度：1.80厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/3d3d3853_2b09_4ada_ab49_a3c100c66e52/mid_00640725_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高度：2.40厘米 | 长度：10.50厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/7d2ab212_d917_4f30_b0cc_a3c2011f37ed/mid_00741970_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；轮制；施透明白釉。,暂无,高度：1.30厘米 | 长度：2厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/febcbffc_1fb7_4ba3_8748_a3c201378934/mid_00752269_001.jpg,不明,1
